"","originalid","originaltraitname","originaltraitdef","standardisedtraitname","standardisedtraitdef","originaltraitvalue","originaltraitunit","originalerrorpos","originalerrorneg","originalerrorunit","standardisedtraitvalue","standardisedtraitunit","standardisederrorpos","standardisederrorneg","standardisederrorunit","replicates","habitat","labfield","arenavalue","arenaunit","arenavaluesi","arenaunitsi","ambienttemp","ambienttempmethod","ambienttempunit","ambientlight","ambientlightunit","secondstressor","secondstressordef","secondstressorvalue","secondstressorunit","timestart","timeend","totalobstimevalue","totalobstimeunit","totalobstimevaluesi","totalobstimeunitsi","totalobstimenotes","resrepvalue","resrepunit","resrepvaluesi","resrepunitsi","location","locationtype","originallocationdate","locationdate","locationdateprecision","coordinatetype","latitude","longitude","interactor1","interactor1common","interactor1wholepart","interactor1wholeparttype","interactor1number","interactor1kingdom","interactor1phylum","interactor1class","interactor1order","interactor1family","interactor1genus","interactor1species","interactor1stage","interactor1temp","interactor1tempunit","interactor1tempmethod","interactor1growthtemp","interactor1growthtempunit","interactor1growthdur","interactor1growthdurunit","interactor1growthtype","interactor1acc","interactor1acctemp","interactor1acctempnotes","interactor1acctime","interactor1acctimenotes","interactor1acctimeunit","interactor1origtemp","interactor1origtempnotes","interactor1origtime","interactor1origtimenotes","interactor1origtimeunit","interactor1equilibtimevalue","interactor1equilibtimeunit","interactor1size","interactor1sizeunit","interactor1sizetype","interactor1sizesi","interactor1sizeunitsi","interactor1denvalue","interactor1denunit","interactor1dentypesi","interactor1denvaluesi","interactor1denunitsi","interactor1massvaluesi","interactor1massunitsi","interactor2","interactor2common","interactor2kingdom","interactor2phylum","interactor2class","interactor2order","interactor2family","interactor2genus","interactor2species","interactor2stage","interactor2temp","interactor2tempunit","interactor2tempmethod","interactor2growthtemp","interactor2growthtempunit","interactor2growthdur","interactor2growthdurunit","interactor2growthtype","interactor2acc","interactor2acctemp","interactor2acctempnotes","interactor2acctime","interactor2acctimenotes","interactor2acctimeunit","interactor2origtemp","interactor2origtempnotes","interactor2origtime","interactor2origtimenotes","interactor2origtimeunit","interactor2equilibtimevalue","interactor2equilibtimeunit","interactor2size","interactor2sizeunit","interactor2sizetype","interactor2sizesi","interactor2sizeunitsi","interactor2denvalue","interactor2denunit","interactor2dentypesi","interactor2denvaluesi","interactor2denunitsi","interactor2massvaluesi","interactor2massunitsi","physicalprocess","physicalprocess_1","physicalprocess_2","figuretable","citation","doi","submittedby","contributoremail","notes"
"17592","MTD2064","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",9.28,"day / 1 individual",0.2,0.2,"",801792,"second / individual",17280,17280,"SE",93,"terrestrial","lab",NA,"",NA,"",20,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","egg (female)",20,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",1.37941993268527e-09,"kilogram",NA,"not stated","",NA,"",1.37941993268527e-09,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",20,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17593","MTD2064","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",5.7,"day / 1 individual",0.13,0.13,"",492480,"second / individual",11232,11232,"SE",93,"terrestrial","lab",NA,"",NA,"",23,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","egg (female)",23,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",1.37941993268527e-09,"kilogram",NA,"not stated","",NA,"",1.37941993268527e-09,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",23,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17594","MTD2064","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",2.96,"day / 1 individual",0.07,0.07,"",255744,"second / individual",6048,6048,"SE",93,"terrestrial","lab",NA,"",NA,"",25,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","egg (female)",25,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",1.37941993268527e-09,"kilogram",NA,"not stated","",NA,"",1.37941993268527e-09,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",25,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17595","MTD2064","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",4.2,"day / 1 individual",0.14,0.14,"",362880,"second / individual",12096,12096,"SE",93,"terrestrial","lab",NA,"",NA,"",28,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","egg (female)",28,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",1.37941993268527e-09,"kilogram",NA,"not stated","",NA,"",1.37941993268527e-09,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",28,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17596","MTD2064","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",3.6,"day / 1 individual",0.09,0.09,"",311040,"second / individual",7776,7776,"SE",93,"terrestrial","lab",NA,"",NA,"",30,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","egg (female)",30,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",1.37941993268527e-09,"kilogram",NA,"not stated","",NA,"",1.37941993268527e-09,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",30,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17597","MTD2064","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",4.3,"day / 1 individual",0.17,0.17,"",371520,"second / individual",14688,14688,"SE",93,"terrestrial","lab",NA,"",NA,"",32,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","egg (female)",32,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",1.37941993268527e-09,"kilogram",NA,"not stated","",NA,"",1.37941993268527e-09,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",32,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17598","MTD2065","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",23.83,"day / 1 individual",0.47,0.47,"",2058912,"second / individual",40608,40608,"SE",89,"terrestrial","lab",NA,"",NA,"",18,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","nymph (male)",18,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",2.30588469641005e-08,"kilogram",NA,"not stated","",NA,"",2.30588469641005e-08,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",18,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17599","MTD2065","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",24.75,"day / 1 individual",0.85,0.85,"",2138400,"second / individual",73440,73440,"SE",89,"terrestrial","lab",NA,"",NA,"",20,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","nymph (male)",20,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",2.30588469641005e-08,"kilogram",NA,"not stated","",NA,"",2.30588469641005e-08,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",20,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17600","MTD2065","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",14.87,"day / 1 individual",0.84,0.84,"",1284768,"second / individual",72576,72576,"SE",89,"terrestrial","lab",NA,"",NA,"",23,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","nymph (male)",23,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",2.30588469641005e-08,"kilogram",NA,"not stated","",NA,"",2.30588469641005e-08,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",23,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17601","MTD2065","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",10.48,"day / 1 individual",0.19,0.19,"",905472,"second / individual",16416,16416,"SE",89,"terrestrial","lab",NA,"",NA,"",25,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","nymph (male)",25,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",2.30588469641005e-08,"kilogram",NA,"not stated","",NA,"",2.30588469641005e-08,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",25,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17602","MTD2065","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",12.16,"day / 1 individual",0.41,0.41,"",1050624,"second / individual",35424,35424,"SE",89,"terrestrial","lab",NA,"",NA,"",28,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","nymph (male)",28,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",2.30588469641005e-08,"kilogram",NA,"not stated","",NA,"",2.30588469641005e-08,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",28,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17603","MTD2065","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",11.57,"day / 1 individual",0.5,0.5,"",999648,"second / individual",43200,43200,"SE",89,"terrestrial","lab",NA,"",NA,"",30,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","nymph (male)",30,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",2.30588469641005e-08,"kilogram",NA,"not stated","",NA,"",2.30588469641005e-08,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",30,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17604","MTD2065","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",11.15,"day / 1 individual",0.19,0.19,"",963360,"second / individual",16416,16416,"SE",89,"terrestrial","lab",NA,"",NA,"",32,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","nymph (male)",32,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",2.30588469641005e-08,"kilogram",NA,"not stated","",NA,"",2.30588469641005e-08,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",32,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17605","MTD2066","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",9.5,"day / 1 individual",0.24,0.24,"",820800,"second / individual",20736,20736,"SE",89,"terrestrial","lab",NA,"",NA,"",18,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","egg (male)",18,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",1.37941993268527e-09,"kilogram",NA,"not stated","",NA,"",1.37941993268527e-09,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",18,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
"17606","MTD2066","Development Time","Time taken by an individual to complete a particular period or life stage","Development Time","Time taken by an individual to complete a particular period or life stage",8.25,"day / 1 individual",0.5,0.5,"",712800,"second / individual",43200,43200,"SE",89,"terrestrial","lab",NA,"",NA,"",20,"direct","celsius","","","","",NA,"",NA,NA,NA,"not stated",NA,"",NA,NA,"as required",NA,"to satiation","Mahallat, Iran","","","",0,"",33.915,50.452,"Planococcus citri","citrus mealybug","","","","Metazoa","Arthropoda","Insecta","Hemiptera","Pseudococcidae","Planococcus","citri","egg (male)",20,"celsius","inferred (ambient)",NA,"",NA,"","","captive bred (at acclimation temperature)",24,"",43200,"0-24 hr (entire life)","second",NA,NA,NA,NA,"",NA,"",NA,"","",1.37941993268527e-09,"kilogram",NA,"not stated","",NA,"",1.37941993268527e-09,"kilogram (wet body mass)","Solenostemon scutellarioides","coleus","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Solenostemon","scutellarioides","",20,"celsius","inferred (ambient)",NA,NA,NA,NA,NA,"captive bred",26,"26-24C (light/dark cycle)",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","not stated",0.15,"kilogram",NA,"","",NA,"",0.15,"kilogram (wet tissue mass)","growth rate","growth rate","life history","Table 1","Goldasteh, S., Talebi, A. A., Fathipour, Y., Ostovan, H., Zamani, A. & Shoushtari, R. V. 2009. Effect of temperature on life history and population growth parameters of Planococcus citri (Homoptera, Pseudococcidae) on Coleus (Solenostemon scutellarioides (L.) Codd.]. Arch. Biol. Sci. 61(2):329-336","http://dx.doi.org/10.2298/abs0902329g","Biotraits","null@null.invalid",""
